"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"5/25/2017","Amazon","Amazon.com AMZN.COM/BILLWA","5.87","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"5/25/2017","Amazon","Amazon.com AMZN.COM/BILLWA","25.10","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"5/25/2017","Jack in the Box","JACK IN THE BOX #3439 EL DORADO HILCA","10.06","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"5/24/2017","Arco","ARCO 82405 05/24 #000318722 PURCHASE ARCO 82405 CAMERON PARK CA","34.86","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/24/2017","Candy Strike","CANDYSTRIKE EMPORIUM OLD PLACERVILLE CA","20.99","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/24/2017","Cameron Park 76","CAMERON PARK - SNO CAMERON PARK CA","30.96","debit","Gas & Fuel","Citi Dividend Platinum Select Visa Card","",""
"5/23/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","50.26","debit","Office Supplies","Discover More Card","",""
"5/23/2017","Arco","ARCO 82405 05/23 #000400331 PURCHASE ARCO 82405 CAMERON PARK CA","24.71","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/23/2017","Kaiser Permanente","KAISER 02090611 SACRAMENTO CA","35.00","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"5/23/2017","Michaels","MICHAELS STORES 2046 FOLSOM CA","59.12","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/23/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","159.36","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/23/2017","Security Contractors","SECURITY CONTRACTOR SERVI916-3384200 CA","1851.80","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","","Landscaping fencing"
"5/23/2017","Leanpub Ca","LEANPUB 6042650857 CA","30.98","debit","Printing","Citi Dividend Platinum Select Visa Card","",""
"5/23/2017","Amazon","Amazon.com AMZN.COM/BILLWA","52.95","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"5/23/2017","Amazon","Amazon.com AMZN.COM/BILLWA","29.82","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"5/23/2017","Amazon","Amazon.com AMZN.COM/BILLWA","8.57","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"5/22/2017","Fork Lift","FORK LIFT CAMERON PARK CA","10.15","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/22/2017","Trader Joe's","TRADER JOE'S #172 QPS FOLSOM CA","24.14","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/22/2017","Kaiser Permanente","KAISER 02090611 SACRAMENTO CA","35.00","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"5/22/2017","Arco","ARCO 82405 05/21 #000268819 PURCHASE ARCO 82405 CAMERON PARK CA","15.25","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/22/2017","Online Banking Advance","Online Banking advance from LOC 7599 Confirmation# 3349831102","10000.00","credit","Transfer-hm equity","Adv Tiered Interest Chkg","",""
"5/22/2017","Arco","ARCO 83262 05/22 #000317625 PURCHASE ARCO 83262 RANCHO CORDOV CA","28.85","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/22/2017","WinCo Foods","WINCO FOODS #5 05/22 #000841716 PURCHASE WINCO FOODS #53 2 Folsom CA","52.47","debit","Groceries","Adv Tiered Interest Chkg","",""
"5/20/2017","Jack in the Box","JACK IN THE BOX #3439 EL DORADO HILCA","10.06","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"5/19/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","45.73","debit","Office Supplies","Discover More Card","",""
"5/19/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"5/19/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:769852 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","320.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"5/19/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","45.59","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"5/19/2017","Kaiser Permanente","KAISER 02090280 FOLSOM CA","35.00","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"5/19/2017","Ross","ROSS STORE #483 FOLSOM CA","64.60","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/19/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","138.15","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/19/2017","iTunes","APL* ITUNES.COM/BILL 866-712-7753 CA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/18/2017","Burger King","BURGER KING #11982 ROSEVILLE CA","2.46","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"5/17/2017","Lowe's","LOWES #01087* FOLSOM CA","99.92","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"5/17/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","9.96","debit","Office Supplies","Discover More Card","",""
"5/17/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","47.32","debit","Office Supplies","Discover More Card","",""
"5/17/2017","Trader Joe's","TRADER JOE'S #172 QPS FOLSOM CA","18.31","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/17/2017","Netflix","NETFLIX.COM NETFLIX.COM CA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/17/2017","Michaels","MICHAELS STORES 2046 FOLSOM CA","8.79","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/16/2017","Kaiser Permanente","KAISER PHARM 281 FOLSOM CA","46.23","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"5/16/2017","Arco","ARCO PAYPOINT 05/16 #000657966 PURCHASE ARCO PAYPOINT CAMERON PARK CA","29.16","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/15/2017","Walgreens","WALGREENS #11823 PLACERVILLE CA","162.57","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/13/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","39.12","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/13/2017","Jack in the Box","JACK IN THE BOX #3439 EL DORADO HILCA","11.13","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"5/12/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","1313.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"5/12/2017","Interest Earned","Interest Earned","0.15","credit","Interest Income","Adv Tiered Interest Chkg","",""
"5/12/2017","Arco","ARCO PAYPOINT 05/12 #000233576 PURCHASE ARCO PAYPOINT CAMERON PARK CA","18.61","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/12/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:768927 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","670.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"5/11/2017","Jack in the Box","JACK IN THE BOX #3439 EL DORADO HILCA","15.85","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"5/11/2017","Ferrell Gas","FERRELLGAS L P 800-8747699 MO","512.59","debit","Propane Gas","Citi Dividend Platinum Select Visa Card","",""
"5/11/2017","Bel Air Cameron","BEL AIR #515 CAMERON PARK CA","33.61","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/09/2017","Amazon","AMAZON DIGITAL SVCS 866-2866-216-1072 WA","4.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/09/2017","Burger King","BURGER KING #11982 ROSEVILLE CA","2.46","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"5/09/2017","AT&T","ATT DES:Payment ID:XXXXX4011EPAYI INDN:sherry l hulbert CO ID:XXXXX31004 PPD","91.30","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"5/08/2017","Que Viva Mexican","QUE VIVA MEXICAN RESTAURACAMERON PARK CA","25.86","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"5/08/2017","Arco","ARCO PAYPOINT 05/08 #000905820 PURCHASE ARCO PAYPOINT CAMERON PARK CA","14.10","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/08/2017","Pleasant Valley Apts","PLEASANT VALLEY DENTAL EL DORADO CA","141.00","debit","Dentist","Citi Dividend Platinum Select Visa Card","",""
"5/06/2017","Jack in the Box","JACK IN THE BOX #3439 EL DORADO HILCA","10.60","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"5/06/2017","Wal-Mart","WM SUPERCENTER #4208 SALT LAKE CITUT","69.93","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/06/2017","Amazon","Amazon.com AMZN.COM/BILLWA","81.87","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"5/06/2017","Wal-Mart","WAL-MART #4689 CEDAR HILLS UT","32.87","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/05/2017","Citibank Bill","Citibank Visa Bill Payment","2738.26","debit","Credit Card Payments","Adv Tiered Interest Chkg","",""
"5/05/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"5/05/2017","Pacific Gas & Electric","Pacific Gas & Electric Bill Payment","54.98","debit","Electric Bill","Adv Tiered Interest Chkg","",""
"5/05/2017","Discover Bill","Discover Card Bill Payment","75.07","debit","Credit Card Payment","Adv Tiered Interest Chkg","",""
"5/05/2017","Coursera","COURSERA 650-265-7649 CA","49.00","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"5/05/2017","Online Payment","PAYMENT - THANK YOU","75.07","credit","Credit Card Payment","Discover More Card","",""
"5/05/2017","Online Payment","PAYMENT - THANK YOU","2738.26","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"5/04/2017","Ameritas Uc Des","AMERITAS-UC DES:INS PREM ID:XXXXX87110BFIND INDN:HULBERT GARY F...","221.00","debit","Life Insurance","Adv Tiered Interest Chkg","",""
"5/04/2017","Arco","ARCO PAYPOINT 05/04 #000252936 PURCHASE ARCO PAYPOINT CAMERON PARK CA","18.73","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/03/2017","WinCo Foods","WINCO FOODS #5 05/03 #000835415 PURCHASE WINCO FOODS #53 2 Folsom CA","5.70","debit","Groceries","Adv Tiered Interest Chkg","",""
"5/02/2017","Wal-Mart","WALMART.COM 8009666546 800-966-6546 AR","16.93","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"5/02/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","22.48","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/02/2017","Delta","DELTA AIR 0068618080762BELLEVUE WA","576.40","debit","Business Travel","Citi Dividend Platinum Select Visa Card","",""
"5/02/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","207.09","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"5/02/2017","Arco","ARCO PAYPOINT 05/02 #000090539 PURCHASE ARCO PAYPOINT CAMERON PARK CA","26.74","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/01/2017","Minis House Pain","MINIS HOUSE OF PAIN 916-9337246 CA","165.00","debit","Gym","Citi Dividend Platinum Select Visa Card","",""
"5/01/2017","Arco","ARCO PAYPOINT 05/01 #000292795 PURCHASE ARCO PAYPOINT CAMERON PARK CA","4.19","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/01/2017","Check 1566","Check 1566","750.00","debit","Driver cost","Adv Tiered Interest Chkg","",""
"5/01/2017","Check 1565","Check 1565","563.76","debit","Health Insurance","Adv Tiered Interest Chkg","",""
"5/01/2017","Arco","ARCO PAYPOINT 05/01 #000207197 PURCHASE ARCO PAYPOINT CAMERON PARK CA","19.59","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"5/01/2017","Forrest R Boozer DDS","FORREST R BOOZER DDS INC 530-6769999 CA","149.00","debit","Dentist","Citi Dividend Platinum Select Visa Card","",""
"4/29/2017","DirecTV","DTV*DIRECTV SERVICE 800-347-3288 CA","107.47","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/28/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:766282 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","350.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"4/28/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","946.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"4/27/2017","Arco","ARCO PAYPOINT 04/26 #000732424 PURCHASE ARCO PAYPOINT PLACERVILLE CA","16.92","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"4/27/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","54.44","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"4/26/2017","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","8.08","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"4/26/2017","Goodwill Industries","GOODWILL INDUSTRIES M PLACERVILLE CA","17.32","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/26/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","32.88","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"4/26/2017","Hulu","HLU*Hulu 80993046-U HULU.COM/BILLCA","11.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/25/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","11.73","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"4/25/2017","Bank America Des","BANK OF AMERICA DES:LINE PYMT ID:XXXXX9037987599 INDN:HULBERT GA...","878.90","debit","Mortgage & Rent","Adv Tiered Interest Chkg","",""
"4/25/2017","Pandora","PANDORA*INTERNET RADIO 510-451-4100 CA","47.88","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/24/2017","Check 1564","Check 1564","949.00","debit","State Tax","Adv Tiered Interest Chkg","",""
"4/24/2017","Check 1563","Check 1563","319.00","debit","State Tax","Adv Tiered Interest Chkg","",""
"4/24/2017","Arco","ARCO PAYPOINT 04/24 #000643528 PURCHASE ARCO PAYPOINT PLACERVILLE CA","25.05","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"4/24/2017","Pleasant Valley Apts","PLEASANT VALLEY DENTAL EL DORADO CA","239.00","debit","Dentist","Citi Dividend Platinum Select Visa Card","",""
"4/24/2017","Hartwick House","HARTWICK HOUSE EL DORADO CA","27.89","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/24/2017","Hangmans Tree","HANGMANS TREE ICE CREAM SPLACERVILLE CA","9.20","debit","Alcohol & Bars","Citi Dividend Platinum Select Visa Card","",""
"4/22/2017","Sheldon Inn","SHELDON INN ELK GROVE CA","102.43","debit","Hotel","Citi Dividend Platinum Select Visa Card","",""
"4/22/2017","United Pacific","76 - UNITED PACIFIC 1966 ELK GROVE CA","32.97","debit","Gas & Fuel","Citi Dividend Platinum Select Visa Card","",""
"4/21/2017","The Bead Shoppe","THE BEAD SHOPPE ROSEVILLE CA","105.06","debit","Hobbies","Citi Dividend Platinum Select Visa Card","",""
"4/21/2017","Eddie Bauer","EDDIE BAUER 843 ROSEVILLE CA","43.41","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/21/2017","Four Sisters Cafe","FOUR SISTERS CAFE ROSEVILLE CA","25.20","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"4/21/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","8.39","debit","Office Supplies","Discover More Card","",""
"4/21/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","87.80","debit","Office Supplies","Discover More Card","",""
"4/21/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","642.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"4/21/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:765398 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","460.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"4/20/2017","Kaiser Permanente","KAISER CPP PHARM 256 888-218-6245 CA","13.40","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"4/20/2017","Jamie's Bar & Grill","JAMIE'S BAR AND GRILL SACRAMENTO CA","83.00","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"4/20/2017","AT&T Wireless","AT&T Mobility Bill Payment","188.98","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"4/20/2017","iTunes","APL* ITUNES.COM/BILL 866-712-7753 CA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/19/2017","Home Goods","HOMEGOODS #0522 FOLSOM CA","53.85","credit","Shopping","Discover More Card","",""
"4/19/2017","Home Goods","HOMEGOODS #0522 FOLSOM CA","21.54","credit","Shopping","Discover More Card","",""
"4/18/2017","Bel Air Cameron","BEL AIR #515 CAMERON PARK CA","41.95","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"4/18/2017","Bel Air Cameron","BEL AIR #515 CAMERON PARK CA","18.69","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"4/18/2017","Arco","ARCO PAYPOINT 04/17 #000952112 PURCHASE ARCO PAYPOINT CAMERON PARK CA","28.03","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"4/17/2017","Corelogic Des Lc","CORELOGIC, INC DES:LC041417-R ID:4503001 INDN:GARY F HULBERT CO ID:XXXXX68610...","530.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"4/17/2017","Check 1562","Check 1562","2378.00","debit","Federal Tax","Adv Tiered Interest Chkg","",""
"4/17/2017","Check 1561","Check 1561","4000.00","debit","Federal Tax","Adv Tiered Interest Chkg","",""
"4/17/2017","Netflix","NETFLIX.COM NETFLIX.COM CA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/15/2017","Fork Lift","FORK LIFT CAMERON PARK CA","47.25","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"4/14/2017","Thank You","PAYMENT THANK YOU","2223.38","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"4/14/2017","Forrest R Boozer DDS","FORREST R BOOZER DDS INC 530-6769999 CA","149.00","debit","Dentist","Citi Dividend Platinum Select Visa Card","",""
"4/14/2017","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","153.31","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"4/14/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:764502 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","1015.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"4/14/2017","Arco","ARCO PAYPOINT 04/14 #000570111 PURCHASE ARCO PAYPOINT PLACERVILLE CA","40.67","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"4/14/2017","Transfer to Citi Dividend Platinum Select Visa Card","CITIBANK VISA Bill Payment","2223.38","debit","Credit Card Payments","Adv Tiered Interest Chkg","",""
"4/14/2017","Talbots","TALBOTS Bill Payment","450.51","debit","Shopping","Adv Tiered Interest Chkg","",""
"4/14/2017","Transfer from Adv Tiered Interest Chkg","PAYMENT - THANK YOU","2223.38","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"4/13/2017","Que Viva Mexican","QUE VIVA MEXICAN RESTAURACAMERON PARK CA","32.55","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"4/13/2017","Amazon","Amazon.com AMZN.COM/BILLWA","87.86","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"4/13/2017","Jo-Ann Stores","JO-ANN STORE #2203 FOLSOM CA","50.85","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/13/2017","Intuit TurboTax","INTUIT *TURBOTAX 800-446-8848 CA","59.99","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"4/13/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","18.46","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"4/13/2017","Intuit TurboTax","INTUIT *TURBOTAX 800-446-8848 CA","24.99","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"4/12/2017","Costco Whse Folsom","CHECKCARD 0411 COSTCO WHSE #0765 FOLSOM CA 74431067102898000828688","103.38","credit","Income","Adv Tiered Interest Chkg","",""
"4/12/2017","Costco Whse Folsom","CHECKCARD 0411 COSTCO WHSE #0765 FOLSOM CA 74431067102898000518933","9.00","credit","Income","Adv Tiered Interest Chkg","",""
"4/12/2017","Online Banking Advance","Online Banking advance from LOC 7599 Confirmation# 1504754317","10000.00","credit","Transfer-hm equity","Adv Tiered Interest Chkg","",""
"4/12/2017","Interest Earned","Interest Earned","0.46","credit","Interest Income","Adv Tiered Interest Chkg","",""
"4/11/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","60.37","debit","Office Supplies","Discover More Card","",""
"4/11/2017","Sam's Club","SAMS CLUB - #6620 FOLSOM CA","87.60","credit","Office Supplies","Discover More Card","",""
"4/11/2017","Home Goods","HOMEGOODS #0522 FOLSOM CA","75.39","debit","Shopping","Discover More Card","",""
"4/11/2017","Nordstrom","NORDSTROM RACK #481 FOLSOM CA","53.84","debit","Clothing","Discover More Card","",""
"4/11/2017","Jo-Ann Stores","JO-ANN STORE #2203 FOLSOM CA","48.46","debit","Shopping","Discover More Card","",""
"4/11/2017","Arco","ARCO PAYPOINT 04/11 #000468235 PURCHASE ARCO PAYPOINT DAVIS CA","16.77","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"4/11/2017","State Farm","ElecCheck 1557 STATE FARM RO 08 DES: PYMT CHECK #:1557 INDN: CO...","584.67","debit","Auto Insurance","Adv Tiered Interest Chkg","",""
"4/11/2017","Costco","COSTCO WHSE #0 04/11 #000522560 PURCHASE COSTCO WHSE #0765 FOLSOM CA","163.82","debit","Groceries","Adv Tiered Interest Chkg","",""
"4/11/2017","Nordstrom","NORDSTROM RACK #481 FOLSOM CA","96.94","credit","Clothing","Citi Dividend Platinum Select Visa Card","",""
"4/11/2017","Ikedas Davis Davis","IKEDAS DAVIS DAVIS CA","31.59","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"4/10/2017","AT&T","ATT DES:Payment ID:XXXXX4011EPAYE INDN:sherry l hulbert CO ID:XXXXX31004 PPD","91.14","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"4/10/2017","Check 1558","Check 1558","6500.00","debit","IRA","Adv Tiered Interest Chkg","",""
"4/10/2017","Arco","ARCO PAYPOINT 04/10 #000402786 PURCHASE ARCO PAYPOINT CAMERON PARK CA","29.31","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"4/10/2017","Check 1559","Check 1559","6500.00","debit","IRA","Adv Tiered Interest Chkg","",""
"4/10/2017","Check 1560","Check 1560","60000.00","debit","Temp business loan","Adv Tiered Interest Chkg","","Temp loan to Jared for business operating funds"
"4/10/2017","Denny's","DENNY'S #7661 CAMERON PARK CA","80.00","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"4/10/2017","O'Reilly Auto Parts","OREILLY AUTO #3457 CAMERON PARK CA","144.94","debit","Service & Parts","Citi Dividend Platinum Select Visa Card","",""
"4/09/2017","Amazon","Amazon Digital Svcs 866-216-1072 WA","4.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/08/2017","IKEA","IKEA WEST SACRAMENTO WEST SACRAMENCA","28.06","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"4/08/2017","Jack in the Box","JACK IN THE BOX #3439 EL DORADO HILCA","14.02","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"4/07/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:763527 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","770.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"4/06/2017","Arco","ARCO PAYPOINT 04/06 #000853923 PURCHASE ARCO PAYPOINT CAMERON PARK CA","25.09","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"4/06/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"4/06/2017","Que Viva Mexican","QUE VIVA MEXICAN RESTAURACAMERON PARK CA","24.17","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"4/05/2017","Coursera","COURSERA 650-265-7649 CA","49.00","debit","Tuition","Citi Dividend Platinum Select Visa Card","",""
"4/05/2017","Jack in the Box","JACK IN THE BOX #3442 FOLSOM CA","8.82","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"4/05/2017","Transfer to Discover","Discover Card Bill Payment","206.94","debit","Credit Card Payment","Adv Tiered Interest Chkg","",""
"4/05/2017","E Dorado Disposal","E Dorado Disposal Bill Payment","59.02","debit","Trash Service","Adv Tiered Interest Chkg","",""
"4/05/2017","Pacific Gas & Electric","Pacific Gas & Electric Bill Payment","81.73","debit","Electric Bill","Adv Tiered Interest Chkg","",""
"4/05/2017","Transfer from Adv Tiered Interest Chkg","PAYMENT - THANK YOU","206.94","credit","Credit Card Payment","Discover More Card","",""
"4/04/2017","Online Banking Advance","Online Banking advance from LOC 7599 Confirmation# 5232933810","60000.00","credit","Transfer-hm equity","Adv Tiered Interest Chkg","",""
"4/04/2017","Ameritas Uc Des","AMERITAS-UC DES:INS PREM ID:XXXXX87110BFIND INDN:HULBERT GARY F...","221.00","debit","Life Insurance","Adv Tiered Interest Chkg","",""
"4/04/2017","Arco","ARCO PAYPOINT 04/03 #000641837 PURCHASE ARCO PAYPOINT CAMERON PARK CA","16.66","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"4/04/2017","Amazon","Amazon Digital Svcs 866-216-1072 WA","51.00","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"4/03/2017","Safeway","SAFEWAY STORE00016188 CAMERON PARK CA","28.00","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"4/03/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","158.08","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"4/01/2017","House Of Pain","MINIS HOUSE OF PAIN 916-9337246 CA","165.00","debit","Gym","Citi Dividend Platinum Select Visa Card","",""
"3/31/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:762593 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","640.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"3/31/2017","Arco","ARCO PAYPOINT 03/31 #000007762 PURCHASE ARCO PAYPOINT CAMERON PARK CA","25.98","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"3/30/2017","Arco","ARCO PAYPOINT 03/30 #000077387 PURCHASE ARCO PAYPOINT PLACERVILLE CA","16.24","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
